"(Benchmark_method, commit)",Extract Method,Change Variable Type,Replace Variable With Attribute,Extract Variable,Change Return Type,Change Attribute Type,Replace Attribute,Move Attribute,Pull Up Attribute,Move Method,Extract And Move Method,Inline Method,Parameterize Variable,Inline Variable,Change Parameter Type,Move Class,Extract Attribute,Extract Superclass,Extract Class,Pull Up Method,Push Down Attribute,Push Down Method,Move Source Folder,Split Attribute,Extract Interface,Extract Subclass,Change Package,Merge Parameter,Split Variable,Merge Variable,Split Parameter,Merge Attribute,sum,delta
"(org.eclipse.jetty.util.thread.jmh.ThreadPoolBenchmark.testFew,5164f7bb4175faa872ab91129dd27e043a532c2c)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.DateCacheBenchmark.testDateCacheTimestamp,5164f7bb4175faa872ab91129dd27e043a532c2c)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.server.jmh.ListVsMapBenchmark.testHashMapAndArrayList,5164f7bb4175faa872ab91129dd27e043a532c2c)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.requestlog.jmh.RequestLogBenchmark.testIterate,5164f7bb4175faa872ab91129dd27e043a532c2c)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.server.jmh.ListVsMapBenchmark.testArrayList,5164f7bb4175faa872ab91129dd27e043a532c2c)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.DateCacheSimpleDateFormatBenchmark.testDateCacheTimestamp,5164f7bb4175faa872ab91129dd27e043a532c2c)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.requestlog.jmh.RequestLogBenchmark.testFixed,5164f7bb4175faa872ab91129dd27e043a532c2c)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.DateCacheBenchmark.testDateCacheNow,5164f7bb4175faa872ab91129dd27e043a532c2c)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.server.jmh.ListVsMapBenchmark.testLinkedList,5164f7bb4175faa872ab91129dd27e043a532c2c)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.DateCacheNoTickBenchmark.testDateCacheNow,5164f7bb4175faa872ab91129dd27e043a532c2c)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.StringIsEmptyBenchmark.shortIsEmpty,5164f7bb4175faa872ab91129dd27e043a532c2c)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.DateCacheNoTickBenchmark.testDateCacheFormatNow,5164f7bb4175faa872ab91129dd27e043a532c2c)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.DateCacheNoTickBenchmark.testDateCacheTimestamp,59ec0da76875b725a858b7822d29954694247359)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.io.jmh.ByteBufferBenchmark.testInDirect,59ec0da76875b725a858b7822d29954694247359)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.io.jmh.ByteBufferBenchmark.testInDirectArray,59ec0da76875b725a858b7822d29954694247359)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.DateCacheBenchmark.testDateCacheFormatNow,59ec0da76875b725a858b7822d29954694247359)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.requestlog.jmh.RequestLogBenchmark.testHandle,59ec0da76875b725a858b7822d29954694247359)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.DateCacheSimpleDateFormatBenchmark.testDateCacheTimestamp,59ec0da76875b725a858b7822d29954694247359)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.thread.jmh.ThreadPoolBenchmark.testPool,59ec0da76875b725a858b7822d29954694247359)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.requestlog.jmh.RequestLogBenchmark.testFixed,59ec0da76875b725a858b7822d29954694247359)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.DateCacheBenchmark.testDateCacheNow,59ec0da76875b725a858b7822d29954694247359)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.thread.strategy.jmh.EWYKBenchmark.testStrategy,59ec0da76875b725a858b7822d29954694247359)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.DateCacheBenchmark.testDateCacheTimestamp,59ec0da76875b725a858b7822d29954694247359)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.server.jmh.DeflaterPoolBenchmark.testPool,59ec0da76875b725a858b7822d29954694247359)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.DateCacheNoTickBenchmark.testDateCacheFormatNow,59ec0da76875b725a858b7822d29954694247359)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.DateCacheNoTickBenchmark.testDateCacheNow,59ec0da76875b725a858b7822d29954694247359)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.DateCacheSimpleDateFormatBenchmark.testDateCacheFormatNow,59ec0da76875b725a858b7822d29954694247359)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.DateCacheSimpleDateFormatBenchmark.testDateCacheNow,59ec0da76875b725a858b7822d29954694247359)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.io.jmh.ByteBufferBenchmark.testDirect,59ec0da76875b725a858b7822d29954694247359)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.requestlog.jmh.RequestLogBenchmark.testIterate,59ec0da76875b725a858b7822d29954694247359)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.DateCacheNoTickBenchmark.testDateCacheTimestamp,8500e806ecffb699546cf530725b30e4651f4d55)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.http.jmh.MultiPartBenchmark.testParser,8500e806ecffb699546cf530725b30e4651f4d55)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.DateCacheBenchmark.testDateCacheFormatNow,8500e806ecffb699546cf530725b30e4651f4d55)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.DateCacheSimpleDateFormatBenchmark.testDateCacheTimestamp,8500e806ecffb699546cf530725b30e4651f4d55)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.thread.jmh.ThreadPoolBenchmark.testPool,8500e806ecffb699546cf530725b30e4651f4d55)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.DateCacheBenchmark.testDateCacheNow,8500e806ecffb699546cf530725b30e4651f4d55)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.thread.strategy.jmh.EWYKBenchmark.testStrategy,8500e806ecffb699546cf530725b30e4651f4d55)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.http.jmh.MultiPartBenchmark.testLargeGenerated,8500e806ecffb699546cf530725b30e4651f4d55)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.DateCacheBenchmark.testDateCacheTimestamp,8500e806ecffb699546cf530725b30e4651f4d55)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.server.jmh.DeflaterPoolBenchmark.testPool,8500e806ecffb699546cf530725b30e4651f4d55)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.DateCacheNoTickBenchmark.testDateCacheNow,8500e806ecffb699546cf530725b30e4651f4d55)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.DateCacheSimpleDateFormatBenchmark.testDateCacheFormatNow,8500e806ecffb699546cf530725b30e4651f4d55)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.DateCacheSimpleDateFormatBenchmark.testDateCacheNow,8500e806ecffb699546cf530725b30e4651f4d55)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.DateCacheNoTickBenchmark.testDateCacheFormatNow,8500e806ecffb699546cf530725b30e4651f4d55)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.DateCacheNoTickBenchmark.testDateCacheTimestamp,11dfe70fc25ae3d91ed04751c7fe6723ac3c77ae)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.io.jmh.ByteBufferBenchmark.testInDirect,11dfe70fc25ae3d91ed04751c7fe6723ac3c77ae)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.io.jmh.ByteBufferBenchmark.testInDirectArray,11dfe70fc25ae3d91ed04751c7fe6723ac3c77ae)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.DateCacheBenchmark.testDateCacheFormatNow,11dfe70fc25ae3d91ed04751c7fe6723ac3c77ae)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.requestlog.jmh.RequestLogBenchmark.testHandle,11dfe70fc25ae3d91ed04751c7fe6723ac3c77ae)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.DateCacheSimpleDateFormatBenchmark.testDateCacheTimestamp,11dfe70fc25ae3d91ed04751c7fe6723ac3c77ae)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.thread.jmh.ThreadPoolBenchmark.testPool,11dfe70fc25ae3d91ed04751c7fe6723ac3c77ae)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.requestlog.jmh.RequestLogBenchmark.testFixed,11dfe70fc25ae3d91ed04751c7fe6723ac3c77ae)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.DateCacheBenchmark.testDateCacheNow,11dfe70fc25ae3d91ed04751c7fe6723ac3c77ae)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.thread.strategy.jmh.EWYKBenchmark.testStrategy,11dfe70fc25ae3d91ed04751c7fe6723ac3c77ae)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.DateCacheBenchmark.testDateCacheTimestamp,11dfe70fc25ae3d91ed04751c7fe6723ac3c77ae)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.server.jmh.DeflaterPoolBenchmark.testPool,11dfe70fc25ae3d91ed04751c7fe6723ac3c77ae)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.DateCacheNoTickBenchmark.testDateCacheFormatNow,11dfe70fc25ae3d91ed04751c7fe6723ac3c77ae)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.DateCacheNoTickBenchmark.testDateCacheNow,11dfe70fc25ae3d91ed04751c7fe6723ac3c77ae)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.DateCacheSimpleDateFormatBenchmark.testDateCacheFormatNow,11dfe70fc25ae3d91ed04751c7fe6723ac3c77ae)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.DateCacheSimpleDateFormatBenchmark.testDateCacheNow,11dfe70fc25ae3d91ed04751c7fe6723ac3c77ae)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.io.jmh.ByteBufferBenchmark.testDirect,11dfe70fc25ae3d91ed04751c7fe6723ac3c77ae)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.requestlog.jmh.RequestLogBenchmark.testIterate,11dfe70fc25ae3d91ed04751c7fe6723ac3c77ae)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.io.jmh.ByteBufferBenchmark.testInDirectArray,2688ed55e5c783f0737315efba5ebc947387ed7e)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.B64CodeBenchmark.testJettyEncode,2688ed55e5c783f0737315efba5ebc947387ed7e)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.B64CodeBenchmark.testJavaDecode,2688ed55e5c783f0737315efba5ebc947387ed7e)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.DateCacheBenchmark.testDateCacheFormatNow,2688ed55e5c783f0737315efba5ebc947387ed7e)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.requestlog.jmh.RequestLogBenchmark.testHandle,2688ed55e5c783f0737315efba5ebc947387ed7e)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.thread.strategy.jmh.EWYKBenchmark.testStrategy,2688ed55e5c783f0737315efba5ebc947387ed7e)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.B64CodeBenchmark.testJavaEncode,2688ed55e5c783f0737315efba5ebc947387ed7e)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.http.jmh.MultiPartBenchmark.testLargeGenerated,2688ed55e5c783f0737315efba5ebc947387ed7e)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.server.jmh.ForwardBenchmark.testStringCompare,2688ed55e5c783f0737315efba5ebc947387ed7e)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.server.jmh.DeflaterPoolBenchmark.testPool,2688ed55e5c783f0737315efba5ebc947387ed7e)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.server.jmh.ForwardBenchmark.testTrieMethodHandle,2688ed55e5c783f0737315efba5ebc947387ed7e)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.DateCacheSimpleDateFormatBenchmark.testDateCacheFormatNow,2688ed55e5c783f0737315efba5ebc947387ed7e)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.io.jmh.ByteBufferBenchmark.testDirect,2688ed55e5c783f0737315efba5ebc947387ed7e)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.B64CodeBenchmark.testJettyDecode,2688ed55e5c783f0737315efba5ebc947387ed7e)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.thread.jmh.ThreadPoolBenchmark.testSome,2688ed55e5c783f0737315efba5ebc947387ed7e)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.thread.jmh.ThreadPoolBenchmark.testMany,2688ed55e5c783f0737315efba5ebc947387ed7e)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.StringIsEmptyBenchmark.mediumIsEmpty,2688ed55e5c783f0737315efba5ebc947387ed7e)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.DateCacheSimpleDateFormatBenchmark.testDateCacheNow,2688ed55e5c783f0737315efba5ebc947387ed7e)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.StringIsEmptyBenchmark.longIsEmpty,2688ed55e5c783f0737315efba5ebc947387ed7e)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.io.jmh.ByteBufferBenchmark.testInDirect,2688ed55e5c783f0737315efba5ebc947387ed7e)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.DateCacheNoTickBenchmark.testDateCacheTimestamp,2688ed55e5c783f0737315efba5ebc947387ed7e)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.http.jmh.MultiPartBenchmark.testParser,2688ed55e5c783f0737315efba5ebc947387ed7e)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.thread.jmh.ThreadPoolBenchmark.testFew,2688ed55e5c783f0737315efba5ebc947387ed7e)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.DateCacheBenchmark.testDateCacheTimestamp,2688ed55e5c783f0737315efba5ebc947387ed7e)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.requestlog.jmh.RequestLogBenchmark.testIterate,2688ed55e5c783f0737315efba5ebc947387ed7e)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.DateCacheSimpleDateFormatBenchmark.testDateCacheTimestamp,2688ed55e5c783f0737315efba5ebc947387ed7e)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.requestlog.jmh.RequestLogBenchmark.testFixed,2688ed55e5c783f0737315efba5ebc947387ed7e)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.DateCacheBenchmark.testDateCacheNow,2688ed55e5c783f0737315efba5ebc947387ed7e)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.DateCacheNoTickBenchmark.testDateCacheNow,2688ed55e5c783f0737315efba5ebc947387ed7e)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.StringIsEmptyBenchmark.shortIsEmpty,2688ed55e5c783f0737315efba5ebc947387ed7e)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.DateCacheNoTickBenchmark.testDateCacheFormatNow,2688ed55e5c783f0737315efba5ebc947387ed7e)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplace_Reduce,c2f76a6be5284418e151cd34bc05b5823c86992a)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.io.jmh.ByteBufferBenchmark.testInDirectArray,c2f76a6be5284418e151cd34bc05b5823c86992a)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.server.jmh.ListVsMapBenchmark.testLinkedHashMap,c2f76a6be5284418e151cd34bc05b5823c86992a)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.B64CodeBenchmark.testJavaDecode,c2f76a6be5284418e151cd34bc05b5823c86992a)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.B64CodeBenchmark.testJettyEncode,c2f76a6be5284418e151cd34bc05b5823c86992a)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.jmh.DateCacheBenchmark.testDateCacheFormatNow,c2f76a6be5284418e151cd34bc05b5823c86992a)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.requestlog.jmh.RequestLogBenchmark.testHandle,c2f76a6be5284418e151cd34bc05b5823c86992a)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(org.eclipse.jetty.util.StringReplaceBenchmark.testJettyStringUtilReplace_Growth,c2f76a6be5284418e151cd34bc05b5823c86992a)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
